,Year,Country,y_ratio,GDP,Basic_water,Eating_disorder,Employed_%,Fat,Protein,Carbohydrate
50,2014,Luxembourg,1.7741116751269035,113314.0,99.0,0.61,0.6182012291889085,139.0,112.0,449.0
51,2014,Mali,1.723198061780739,2075.4,72.8,0.09,22.567740382605344,58.3,80.6,499.475
52,2014,Malta,1.7603092783505154,37270.1,99.0,0.43,0.5730026267463214,115.7,112.3,481.12499999999994
53,2014,Mauritius,1.6247995724211652,19240.2,99.0,0.14,3.096271446875216,92.0,86.3,466.7
54,2014,Mexico,1.7145196506550218,18887.6,97.6,0.25,5.608857067214344,97.3,89.0,477.32500000000005
55,2014,Mongolia,1.4488101826231323,10967.1,79.9,0.13,10.568308475428308,115.8,85.1,308.85
56,2014,Montenegro,1.7675392670157068,17674.6,97.1,0.16,1.9586691135402536,135.3,108.3,431.27500000000003
57,2014,Morocco,1.8537117903930131,6911.8,82.4,0.19,11.582447072971856,67.0,98.0,600.25
58,2014,Namibia,1.355263157894737,10413.3,82.1,0.16,9.08954151135775,52.7,62.0,411.675
59,2014,Netherlands,1.63013698630137,52187.0,99.0,0.41,1.0302786121050753,126.3,108.7,410.37500000000006
60,2014,New Zealand,1.649895178197065,40353.1,99.0,0.65,3.126421722763459,117.0,91.7,432.05
61,2014,Nicaragua,1.4272009029345372,5443.3,81.3,0.16,13.4961728767679,58.3,62.0,439.07500000000005
62,2014,North Macedonia,1.5318818040435458,14596.6,97.4,0.15,5.881999056685501,101.0,79.7,431.8
63,2014,Norway,1.7765248590466427,62390.1,99.0,0.49,1.1457199146913553,141.7,112.3,435.37499999999994
64,2014,Pakistan,1.3822349570200574,4695.6,89.3,0.12,11.750779068604324,75.3,63.3,370.27500000000003
65,2014,Panama,1.5463743676222597,27352.5,92.5,0.28,6.822629623734175,80.7,78.0,428.17499999999995
66,2014,Paraguay,1.5211422295442065,11643.7,95.6,0.22,10.630493956836887,90.6,65.7,422.95
67,2014,Peru,1.5446880269814502,11877.1,89.7,0.3,14.75542409379319,56.7,84.0,475.42499999999995
68,2014,Philippines,1.4521337946943482,6973.6,91.6,0.1,11.528801646081233,52.7,59.7,451.225
69,2014,Poland,1.7643410852713177,26649.6,99.0,0.19,4.776662743089644,119.7,100.3,483.87499999999994
70,2014,Portugal,1.764367816091954,30444.6,99.0,0.45,3.734772836521848,135.0,111.3,429.2
71,2014,Romania,1.7815432742440043,23084.4,99.0,0.16,12.187366614613508,112.3,104.7,496.87500000000006
72,2014,Rwanda,1.2703488372093024,1780.1,56.3,0.09,33.88565243387342,24.3,59.0,432.575
73,2014,Samoa,1.6926579396698918,5785.1,91.1,0.1,0.9629591093538654,132.3,86.7,359.125
74,2014,Saudi Arabia,1.7611619150080688,48209.1,99.0,0.28,1.688898302025669,107.3,91.0,486.07500000000005
75,2014,Serbia,1.4657963446475195,15226.3,93.0,0.15,5.7104942930569536,82.3,84.0,432.57500000000005
76,2014,Sierra Leone,1.318840579710145,1987.1,56.7,0.09,13.261631889742178,52.0,51.0,400.75
77,2014,Slovakia,1.4425140521205928,27322.1,99.0,0.19,1.5222890960393074,119.3,69.3,368.025
78,2014,Slovenia,1.6682291666666667,33093.8,99.0,0.19,4.2436522001578725,114.3,97.0,446.57500000000005
79,2014,South Africa,1.5802801724137931,14040.8,91.4,0.17,1.3046707234633852,87.6,81.0,455.15
80,2014,Spain,1.645681581685744,35968.6,99.0,0.64,1.573197220124604,143.7,104.3,363.125
81,2014,Sri Lanka,1.4761101742551996,11428.1,89.4,0.12,10.69392556812147,46.3,63.7,488.62500000000006
82,2014,Sweden,1.646755921730175,49259.0,99.0,0.54,0.9669694103581079,133.7,107.7,390.975
83,2014,Switzerland,1.7409669211195928,67682.7,99.0,0.54,1.8868869533681623,156.0,95.3,408.95
84,2014,Thailand,1.4732379438261791,15854.1,99.0,0.13,18.604548779615385,58.7,61.3,501.62499999999994
85,2014,Togo,1.4170999422299249,1863.3,62.4,0.09,7.989131965171742,51.0,55.7,442.8
86,2014,Trinidad and Tobago,1.5964724746125067,29864.0,97.8,0.3,1.6788797485497349,89.7,85.0,459.92499999999995
87,2014,Tunisia,1.8832236842105263,11123.2,94.2,0.21,4.561973281678575,94.3,99.3,547.2750000000001
88,2014,Ukraine,1.6465968586387434,12385.8,93.6,0.13,5.9184423175874405,86.7,87.7,503.47499999999997
89,2014,Uruguay,1.6973118279569892,22419.0,99.0,0.36,4.445014305505848,106.0,86.3,464.45
90,2014,Uzbekistan,1.748099891422367,6075.2,97.4,0.11,11.598153892308106,87.7,97.0,510.67499999999995
