,Year,Country,Undernourishment,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri
50,2015,Mexico,5.0,19268.9,3381.0596062401946,98.0,0.25,5.534254029321019,1.1698138394699158
51,2015,Mongolia,8.399999618530273,11009.7,34.11782087510376,80.8,0.13,10.924372830741923,227.20430107526883
52,2015,Montenegro,2.5,18263.6,203347.27740498947,97.4,0.16,2.729852286520447,0.017562161875928795
53,2015,Mozambique,29.700000762939453,1262.6,85.57058756226702,51.2,0.08,26.195164840236313,2.7242869490060504
54,2015,Myanmar,8.899999618530273,3663.1,21576.091095483047,73.6,0.09,21.29226432043721,0.019451119308145796
55,2015,Netherlands,2.5,52974.1,24026.93226764224,99.0,0.41,1.0507605989954714,0.40345962946582137
56,2015,New Zealand,2.5,41020.3,186.36796360710426,99.0,0.65,3.1054103703369815,41.94302325581395
57,2015,North Macedonia,3.299999952316284,15139.3,41214.955743062084,97.5,0.15,5.983788086094833,0.08196061363108623
58,2015,Norway,2.5,62987.5,3550.1181096986497,99.0,0.49,1.0185338858388941,2.4710725893824486
59,2015,Pakistan,12.800000190734863,4816.1,49.44316455508322,89.5,0.12,11.367242924427067,17.16499497986877
60,2015,Panama,8.100000381469727,28431.0,26992.634478101245,92.9,0.29,6.40959155749416,0.10154966392830471
61,2015,Paraguay,7.400000095367432,11828.1,54123.74756045453,96.8,0.22,9.582423970053581,0.016714546157670845
62,2015,Peru,5.900000095367432,12110.3,729.5523987636926,90.3,0.3,14.943408984711823,2.207242465137202
63,2015,Philippines,13.300000190734863,7300.1,2418.4732238339416,92.0,0.1,11.189091126318635,0.45409333504590493
64,2015,Poland,2.5,27797.1,3293.6254320993626,99.0,0.19,4.862550098495886,2.501947792767622
65,2015,Portugal,2.5,31118.8,13860.455659948077,99.0,0.45,3.30353558802918,0.36385776911836337
66,2015,Romania,2.5,23878.2,1826.221712805434,99.0,0.16,10.96017592210701,2.0985605065434014
67,2015,Saudi Arabia,3.700000047683716,48921.2,5340.284073776402,99.0,0.29,2.2085161598851064,3.9843690039166053
68,2015,Senegal,9.800000190734863,2966.5,9505.811660361698,78.6,0.1,7.781513123823178,0.07104199740222256
69,2015,Serbia,4.099999904632568,15578.2,195608.158231304,93.4,0.15,5.628281526053882,0.025193939079804422
70,2015,Slovenia,2.5,33799.7,42839.92025874868,99.0,0.19,3.096901842845617,0.15353319057815845
71,2015,South Africa,5.199999809265137,14010.1,220.81245695691763,91.9,0.17,1.6117756629212443,36.84153720359771
72,2015,Spain,2.5,37377.1,745.8446745576076,99.0,0.64,1.5785917166974675,7.805056018385522
73,2015,Sri Lanka,6.800000190734863,11890.5,41.61081888943689,90.1,0.12,10.735337782279187,22.79310344827586
74,2015,Suriname,7.699999809265137,19317.1,11025.761174383335,95.7,0.23,0.5726692611457678,0.4382877256727603
75,2015,Sweden,2.5,50929.0,3101.245075627123,99.0,0.54,1.002299141552096,1.4398269684811862
76,2015,Switzerland,2.5,68025.9,4604.198619343058,99.0,0.54,1.8307113306073746,1.0139005235602094
77,2015,Thailand,7.300000190734863,16285.4,3275.872787978178,99.0,0.13,17.85927112456245,1.2691603731674812
78,2015,Togo,20.899999618530277,1920.5,73.73863912883533,63.6,0.09,4.303400634862372,3.4555555555555557
79,2015,Trinidad and Tobago,6.800000190734863,30219.3,71763.63100328972,98.1,0.3,1.5527623962660144,0.4588366890380313
80,2015,Tunisia,2.5,11113.6,37127.17524432799,94.8,0.21,4.467738722647353,0.07052134528283704
81,2015,Ukraine,2.5,11216.1,3220.6307000929355,93.7,0.13,5.584836669795374,1.5470568719068816
82,2015,Uruguay,2.5,22425.8,74876.61975496577,99.0,0.37,4.262644954752517,0.02632299984343197
83,2015,Uzbekistan,2.5,6401.1,31148.52343822847,97.5,0.12,11.644848700705564,0.1052635949388111
