,Year,Country,Undernourishment,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri
0,2016,Albania,4.300000190734863,12291.9,4093.9888658192294,93.8,0.14,15.962191318193739,0.38013032072438013
1,2016,Armenia,2.799999952316284,11303.1,5710.885728813986,99.0,0.13,11.513558415161093,0.31029341603053434
2,2016,Australia,2.5,48116.0,141205.16628191987,99.0,1.11,1.2949913674111424,0.12140763918482671
3,2016,Austria,2.5,53345.7,3052.5626975894065,99.0,0.61,2.09782303259998,2.517255455645146
4,2016,Azerbaijan,2.5,14232.2,4902.403348547937,93.2,0.15,17.76492108034467,0.7763461135554158
5,2016,Bangladesh,13.300000190734863,4641.6,601.4926766118685,97.2,0.11,16.077164753546132,0.8048338228685747
6,2016,Barbados,4.300000190734863,15752.4,349.89748003834876,98.5,0.25,1.3313599115459172,12.83
7,2016,Belarus,2.5,17883.1,9033.481909850874,96.5,0.14,5.00534744185623,0.7014309655794766
8,2016,Belgium,2.5,49829.9,1189.6702311269976,99.0,0.47,0.5054689337805136,7.393544566183002
9,2016,Belize,7.199999809265137,7132.1,4614.561928778308,97.6,0.2,7.257077245052239,0.3664705882352941
10,2016,Bosnia and Herzegovina,2.5,13194.3,6523.41534015521,96.2,0.14,4.248134300259608,0.9838841104572206
11,2016,Brazil,2.5,14451.2,11454.9621344379,98.0,0.24,4.38007137418452,0.20865095126588443
12,2016,Bulgaria,3.5999999046325684,20740.8,7020.464913894788,99.0,0.16,2.848734358806859,0.9062338179645489
13,2016,Cambodia,8.5,3728.1,3554.4189533492026,69.1,0.08,21.322004098618,0.18795503211991432
14,2016,Canada,2.5,47457.6,15955.280139537925,99.0,0.47,0.7949687408439231,0.9639397071490096
15,2016,Chile,3.0999999046325684,24430.2,8645.031443667202,99.0,0.39,4.2248885610425395,0.5361013352983776
16,2016,Colombia,6.800000190734863,14194.5,9283.436520914312,96.6,0.23,7.314597797598458,0.20848780269659908
17,2016,Costa Rica,3.5999999046325684,19736.7,3628.0426572090587,99.0,0.24,4.963876737582399,0.44573839662447257
18,2016,Cyprus,2.5,36509.1,934.8062577925448,99.0,0.44,1.1304156849876388,6.740104214279184
19,2016,Czechia,2.5,37015.0,3284.7192374931115,99.0,0.2,1.4038972892402466,3.0586295871559632
20,2016,Denmark,2.5,54185.0,4596.289561164741,99.0,0.52,1.1177925483765123,1.4098891470801114
21,2016,Dominican Republic,6.800000190734863,16166.6,2336.0850215691144,96.4,0.23,3.6595074813387294,1.014615067929189
22,2016,Ecuador,9.699999809265137,11551.6,3344.8314440836775,93.8,0.3,12.223745938343162,0.7161711385061639
23,2016,El Salvador,9.899999618530272,8309.9,1910.1224533077245,96.6,0.2,8.013908447851266,0.5474013672679351
