,Year,Country,y_ratio,GDP,Basic_water,Eating_disorder,Employed_%,Fat,Protein,Carbohydrate
214,2015,Indonesia,1.5842696629213484,10149.6,88.5,0.11,15.069307821380123,51.4,63.7,525.65
215,2015,Ireland,1.959409594095941,71508.7,97.4,0.46,2.3526035912492853,134.0,110.3,517.45
216,2015,Israel,1.9735806632939852,37306.1,99.0,0.4,0.455323910671886,150.7,124.0,414.675
217,2015,Italy,1.8027950310559009,40247.8,99.0,0.58,1.391318977786306,146.7,104.0,436.675
218,2015,Jamaica,1.4582668793195108,9473.1,90.4,0.2,6.98973789217938,76.3,71.7,442.37500000000006
219,2015,Japan,1.453713670613563,40402.6,98.9,0.42,1.7814567603252451,86.7,86.0,394.175
220,2015,Kazakhstan,1.7187329328235936,24290.4,95.0,0.17,8.840104233949333,127.3,94.7,405.625
221,2015,Kiribati,1.81002331002331,2144.7,73.8,0.07,6.131960658811651,124.7,71.3,424.625
222,2015,Kyrgyzstan,1.4975124378109452,4805.1,88.4,0.1,11.567837296945894,65.3,84.0,446.3250000000001
223,2015,Latvia,1.677589852008457,26628.5,98.5,0.17,3.559638079267148,123.0,98.3,418.45
224,2015,Lithuania,1.7809373354397051,30748.2,96.6,0.18,4.12927303784067,96.0,122.3,507.2
225,2015,Luxembourg,1.759005580923389,113183.0,99.0,0.62,0.4331784712946478,138.7,111.3,443.375
226,2015,Madagascar,1.1373365041617125,1546.8,48.9,0.09,33.97153512739085,22.0,43.3,385.45
227,2015,Malaysia,1.5604575163398693,24787.8,97.1,0.15,5.79400114248096,91.0,78.0,433.5
228,2015,Mali,1.718088324258923,2139.7,74.4,0.09,20.794399972658624,58.0,80.0,499.5
229,2015,Malta,1.7663744198040228,39887.7,99.0,0.44,0.6711889269972483,115.0,113.3,484.2
230,2015,Mauritius,1.625200213561132,19897.5,99.0,0.14,3.218609289558913,91.3,86.0,469.5750000000001
231,2015,Mexico,1.718102508178844,19268.9,98.0,0.25,5.534254029321019,98.3,89.3,477.275
232,2015,Mongolia,1.5124792013311148,11009.7,80.8,0.13,10.924372830741923,118.8,88.7,325.75
233,2015,Montenegro,1.7899423782084862,18263.6,97.4,0.16,2.729852286520447,136.7,109.3,437.375
234,2015,Myanmar,1.558113419427288,3663.1,73.6,0.09,21.29226432043721,82.0,93.7,415.55
235,2015,Netherlands,1.643835616438356,52974.1,99.0,0.41,1.0507605989954714,128.0,107.3,414.7
236,2015,New Zealand,1.6530398322851152,41020.3,99.0,0.65,3.105410370336981,113.3,92.3,441.275
237,2015,North Macedonia,1.5575726141078838,15139.3,97.5,0.15,5.983788086094833,101.0,81.0,442.5
238,2015,Norway,1.7535860655737705,62987.5,99.0,0.49,1.018533885838894,142.3,111.7,423.87500000000006
239,2015,Pakistan,1.398397252432742,4816.1,89.5,0.12,11.367242924427067,76.0,64.3,375.45
240,2015,Panama,1.553370786516854,28431.0,92.9,0.29,6.40959155749416,80.0,78.7,432.55
241,2015,Paraguay,1.5046626439934174,11828.1,96.8,0.22,9.58242397005358,87.3,65.0,424.3250000000001
242,2015,Peru,1.557303370786517,12110.3,90.3,0.3,14.943408984711825,57.3,85.3,478.775
243,2015,Philippines,1.478110599078341,7300.1,92.0,0.1,11.189091126318637,53.4,60.7,460.65
244,2015,Poland,1.74495602690119,27797.1,99.0,0.19,4.862550098495886,121.3,101.0,469.3250000000001
245,2015,Portugal,1.7957157784743991,31118.8,99.0,0.45,3.30353558802918,135.0,112.0,443.5
246,2015,Romania,1.8123044838373303,23878.2,99.0,0.16,10.96017592210701,119.0,106.7,494.55
247,2015,Saudi Arabia,1.765557939914163,48921.2,99.0,0.29,2.2085161598851064,107.6,91.0,489.65
248,2015,Senegal,1.4205393000573725,2966.5,78.6,0.1,7.781513123823178,66.3,60.4,409.42500000000007
249,2015,Serbia,1.4587251828631138,15578.2,93.4,0.15,5.628281526053882,84.0,84.7,424.3
250,2015,Slovakia,1.3902813299232737,28719.9,99.0,0.19,1.417503156037202,121.3,69.3,337.275
251,2015,Slovenia,1.6496350364963503,33799.7,99.0,0.19,3.096901842845617,112.7,97.7,439.725
252,2015,South Africa,1.566271551724138,14010.1,91.9,0.17,1.6117756629212443,86.7,81.3,450.375
253,2015,Spain,1.662330905306972,37377.1,99.0,0.64,1.5785917166974677,145.7,105.3,365.625
254,2015,Sri Lanka,1.5098369870713884,11890.5,90.1,0.12,10.735337782279188,48.7,65.0,496.925
255,2015,Suriname,1.4801089918256132,19317.1,95.7,0.23,0.5726692611457678,78.3,61.3,441.525
256,2015,Sweden,1.6402061855670105,50929.0,99.0,0.54,1.002299141552096,136.0,107.0,382.5
