,Year,Country,y_ratio,GDP,Basic_water,Eating_disorder,Employed_%,Fat,Protein,Carbohydrate,GDP_normalized,Basic_water_normalized,Eating_disorder_normalized,Employed_%_normalized,Fat_normalized,Protein_normalized,Carbohydrate_normalized
22,2013,Estonia,1.6675218060543868,29525.1,99.0,0.18,2.005506918521259,96.3,99.7,496.12500000000006,0.19856221988766407,0.7309079123838363,-0.6505779131076954,-0.7079454007527958,-0.3062544287128362,0.5423750549293669,1.1743857057183804
23,2013,Finland,1.6948717948717948,45328.6,99.0,0.52,1.858637569075401,141.3,116.7,391.625,1.1512015652947585,0.7309079123838363,1.5255047768893677,-0.7374573295716231,1.1379956712958579,1.5085321073242357,-1.2573187600119209
24,2013,France,1.815473078933612,42816.3,99.0,0.51,1.230844692857742,154.3,108.7,412.37500000000006,0.9997594273211299,0.7309079123838363,1.4615023448306306,-0.8636060375614573,1.555223477965036,1.0538699650207681,-0.7744683517448984
25,2013,Georgia,1.4918720503408496,11740.1,95.5,0.12,19.12403509174918,65.7,76.7,486.725,-0.8735224928699639,-0.39172842363054705,-1.0345925054601184,2.7318518533204985,-1.2883444967187478,-0.7647786041931026,0.9556486532986207
26,2013,Germany,1.789769820971867,49954.2,99.0,0.46,0.7044476695453747,142.3,102.0,452.5750000000001,1.4300340110260874,0.7309079123838363,1.1414901845369447,-0.9693802616664263,1.170090117962718,0.6730904208416137,0.16098159583747657
27,2013,Greece,1.7582815734989647,27810.9,99.0,0.48,4.478850660690782,149.0,107.7,406.3,0.09522977037351602,0.7309079123838363,1.269495048654419,-0.21095167987907926,1.3851229106306784,0.9970371972328346,-0.9158329893459671
28,2013,Guatemala,1.4464922711058263,7734.1,91.4,0.19,11.417411112887228,60.0,67.0,406.25,-1.115005279448938,-1.70681670296168,-0.5865754810489582,1.1832827396438237,-1.471282842719849,-1.3160564517360573,-0.916996484305647
29,2013,Honduras,1.5048488305761551,5113.5,92.2,0.17,13.085308399454274,83.7,58.3,412.875,-1.2729757713383192,-1.450214111872679,-0.7145803451664324,1.5184300401799884,-0.7106444567152702,-1.8105015314910786,-0.762833402148104
30,2013,Hungary,1.5638516992790936,25343.7,99.0,0.19,1.8911069366721704,135.7,80.3,373.625,-0.053493727142121916,0.7309079123838363,-0.5865754810489582,-0.7309329344617949,0.958266769961442,-0.5601806401565425,-1.676176945496566
31,2013,Iceland,1.7591542031975245,50168.7,99.0,0.48,2.345091902663252,152.7,131.0,378.175,1.4429641302775076,0.7309079123838363,1.269495048654419,-0.63970919001343,1.5038723632980595,2.321240686691684,-1.570298904165725
32,2013,Indonesia,1.5573678290213724,9457.0,86.9,0.1,15.882306327199323,49.4,61.3,519.8000000000001,-1.0111483915315855,-3.1502062778373157,-1.1625973695775924,2.080458836940261,-1.8114839773885636,-1.640003228127278,1.725300569126657
33,2013,Ireland,1.898367561874671,53435.6,97.3,0.46,2.423329937474894,129.0,106.7,504.3,1.639893764694595,0.18562740631970634,1.1414901845369447,-0.6239880383708452,0.7432339772934813,0.9402044294449011,1.364617131625989
34,2013,Israel,1.9943851768669287,36423.2,99.0,0.4,0.5422094384960298,148.0,125.0,430.0,0.6143815933525723,0.7309079123838363,0.757475592184522,-1.0019804137368609,1.3530284639638186,1.9802440799640832,-0.36433637845785144
35,2013,Italy,1.85440414507772,40268.1,99.0,0.58,1.3282302334435847,153.0,107.3,443.2,0.8461532274308295,0.7309079123838363,1.9095193692417902,-0.8440373858816056,1.513500697298118,0.9743040901176608,-0.05717370910244536
36,2013,Jamaica,1.446751863684771,9427.7,90.1,0.2,7.078367515417794,74.7,73.0,438.175,-1.0129146036251362,-2.123795913481312,-0.5225730489902211,0.3113952677277563,-0.999494476717009,-0.9750598450084565,-0.17410495255024155
37,2013,Japan,1.4706831629908552,39569.6,98.8,0.42,1.8158553695045905,86.3,87.0,402.3250000000001,0.8040474544838966,0.6667572646115849,0.885480456301996,-0.7460539852605765,-0.6271988953814348,-0.17940109597738815,-1.0083308386404908
38,2013,Kazakhstan,1.7380694143167028,23720.8,94.6,0.16,12.178935914810411,127.3,93.7,421.12500000000006,-0.15132258743643487,-0.680406338605676,-0.7785827772251697,1.3363035423703549,0.6886734179598194,0.20137844820176617,-0.5708567338009737
39,2013,Kyrgyzstan,1.5013743815283125,4631.4,87.2,0.09,12.504274762916417,65.0,85.0,451.5,-1.3020368925089942,-3.053980306178941,-1.2265998016363298,1.4016771343657572,-1.3108106093855498,-0.2930666315532551,0.13596645420436343
40,2013,Latvia,1.6736953083816553,24715.7,98.4,0.17,3.5178366219222963,119.7,93.6,430.82499999999993,-0.09134974061481184,0.5384559690670867,-0.7145803451664324,-0.40405785222230534,0.44475562329168467,0.19569517142297235,-0.34513871162314014
41,2013,Lithuania,1.767735155018392,28589.0,95.7,0.17,3.618818333910503,92.7,117.0,515.425,0.1421338533083886,-0.32757777585829567,-0.7145803451664324,-0.38376658581822903,-0.4217944367135315,1.5255819376606157,1.6234947601546919
42,2013,Malaysia,1.570414847161572,22855.9,97.0,0.15,5.701090409680381,89.3,78.3,440.025,-0.20345899834810596,0.08940143466133153,-0.8425852092839069,0.03464518977288035,-0.5309155553808552,-0.6738461757324093,-0.1310556390420983
43,2013,Malta,1.740340030911901,35325.2,99.0,0.43,0.538081024254712,116.7,110.7,471.225,0.5481938500515953,0.7309079123838363,0.9494828883607332,-1.0028099773434547,0.3484722832911051,1.167535500596635,0.5949652157979541
44,2013,Mauritius,1.6283422459893049,18579.4,99.0,0.13,2.9711866107826785,92.3,85.7,467.87500000000006,-0.4612475996474029,0.7309079123838363,-0.970590073401381,-0.5139017119413869,-0.43463221538027563,-0.2532836941017015,0.5170110534994238
45,2013,Mexico,1.6972677595628416,18600.4,97.2,0.25,5.6094296960391885,97.0,88.3,469.95,-0.45998171384656455,0.15355208243358293,-0.20256088869653535,0.01622688488715609,-0.2837883160460342,-0.10551849785307481,0.5652960943261243
46,2013,Montenegro,1.780104712041885,17381.7,96.9,0.16,1.469005750851771,134.0,107.3,441.2,-0.5334452864885506,0.05732611077520812,-0.7785827772251697,-0.815749951744672,0.9037062106277806,0.9743040901176608,-0.10371350748962814
47,2013,Netherlands,1.6364097363083163,51640.1,99.0,0.41,0.94467234624228,125.0,110.3,415.2,1.5316605287229152,0.7309079123838363,0.8214780242432588,-0.9211095122830204,0.6148561906260418,1.1448023934814613,-0.7087308865230043
48,2013,New Zealand,1.6801258521237543,39521.1,99.0,0.65,3.2045898224617404,119.0,91.3,441.95,0.8011238610867223,0.7309079123838363,2.3575363936529508,-0.46700166781953667,0.4222895106248827,0.06497980551072556,-0.0862610830944346
49,2013,North Macedonia,1.527187985499741,14108.9,97.4,0.14,5.941095293259123,101.7,78.3,430.125,-0.7307305745353971,0.2177027302058343,-0.9065876413426439,0.08287177392451682,-0.1329444167117928,-0.6738461757324093,-0.3614276410586525
50,2013,Norway,1.7855310415597745,61879.0,99.0,0.49,1.1272261224618365,142.0,113.6,436.9,2.1488642490183376,0.7309079123838363,1.333497480713156,-0.8844271543252373,1.1604617839626594,1.3323505271816416,-0.20377407402207137
51,2013,Pakistan,1.3861158921399883,4580.7,89.2,0.12,11.852675509043149,74.3,61.7,375.12500000000006,-1.3050931025138752,-2.412473828456436,-1.0345925054601184,1.2707447725675738,-1.012332255383753,-1.6172701210121045,-1.6412720967061776
52,2013,Panama,1.5520540236353404,26480.6,92.3,0.28,7.131711114767065,81.0,78.0,429.25,0.015038918904217415,-1.4181387879865555,-0.010553592520323755,0.322114131213402,-0.797299462715792,-0.6908960060687892,-0.38178880285304495
53,2013,Paraguay,1.511001100110011,11209.1,94.3,0.22,11.19203449686365,93.3,64.7,412.12500000000006,-0.9055313195483052,-0.7766323102640508,-0.3945681848727468,1.137995559748144,-0.4025377687134158,-1.446771817648304,-0.7802858265432961
54,2013,Peru,1.52759009009009,11724.0,89.1,0.31,14.624696202920228,55.7,82.3,470.625,-0.8744930053172733,-2.444549152342564,0.1814537036558875,1.8277546436583045,-1.6092889633873464,-0.44651510458067556,0.5810032762817987
55,2013,Philippines,1.4717090069284064,6666.3,91.2,0.1,11.97046750110689,52.7,59.3,459.375,-1.1793725584077572,-1.7709673507339314,-1.1625973695775924,1.2944138968493186,-1.705572303387926,-1.753668763703145,0.3192169103538956
56,2013,Poland,1.758264462809917,25759.3,98.8,0.19,4.892769136698936,120.0,100.7,480.3,-0.028441244340768602,0.6667572646115849,-0.5865754810489582,-0.12777889640288292,0.4543839572917425,0.5992078227173003,0.8061395509797957
57,2013,Portugal,1.7848563968668407,30042.9,99.0,0.45,4.326390894703297,134.0,111.0,442.0,0.2297753469197643,0.7309079123838363,1.0774877524782076,-0.24158694706405698,0.9037062106277806,1.1845853309330148,-0.08509758813475476
58,2013,Romania,1.7493486190724337,22197.0,99.0,0.16,12.421299989370567,107.0,103.0,495.5,-0.24317767235631527,0.7309079123838363,-0.7785827772251697,1.3850041823857655,0.037156150622564374,0.7299231886295472,1.1598420187223846
59,2013,Saudi Arabia,1.755663430420712,47848.4,99.0,0.28,1.746635787805281,108.4,90.7,479.15,1.3030958053401156,0.7309079123838363,-0.010553592520323755,-0.7599629688278531,0.08208837595616836,0.030880144837965813,0.7793791669071648
60,2013,Serbia,1.425065274151436,15399.8,92.6,0.15,5.5158421023598,80.7,83.0,417.675,-0.6529147659495764,-1.3219128163281808,-0.8425852092839069,-0.0025786072962870107,-0.8069277967158498,-0.40673216712912197,-0.651137886018865
61,2013,Slovakia,1.4573762123532414,26623.4,99.0,0.18,1.4215227969126407,117.3,69.3,380.525,0.02364694234991842,0.7309079123838363,-0.6505779131076954,-0.8252911770721245,0.36772895129122085,-1.1853410858238105,-1.515614641060786
62,2013,Slovenia,1.6482830385015608,32234.0,99.0,0.19,3.7146166970413743,116.7,97.3,432.125,0.36185546016818926,0.7309079123838363,-0.5865754810489582,-0.3645168615949957,0.3484722832911051,0.4059764122383263,-0.31488784267146974
63,2013,South Africa,1.5973045822102423,14066.1,91.0,0.17,1.3942337458791796,89.3,80.7,459.12500000000006,-0.7333105703580581,-1.8351179985061827,-0.7145803451664324,-0.8307746393103074,-0.5309155553808552,-0.5374475330413687,0.3133994355554991
64,2013,Spain,1.6493236212278877,35371.7,99.0,0.64,1.5694763982766364,142.3,104.0,368.325,0.5509968828963088,0.7309079123838363,2.293533961594213,-0.7955613786600123,1.170090117962718,0.7867559564174806,-1.7995074112226006
65,2013,Sri Lanka,1.451939291736931,10990.1,88.7,0.11,11.231898366223923,45.3,62.0,481.8250000000001,-0.9187327000427623,-2.5728504478870624,-1.0985949375188555,1.1460058061299945,-1.9430712087226891,-1.6002202906757246,0.8416261472500247
66,2013,Suriname,1.511196067722556,20379.9,94.9,0.23,0.8403146383577413,80.7,63.0,447.175,-0.35271296229457133,-0.5841803669472967,-0.3305657528140096,-0.9420791513425291,-0.8069277967158498,-1.5433875228877911,0.035324140192080945
67,2013,Sweden,1.6397323726196604,48462.2,99.0,0.53,0.9887382179443244,133.0,107.0,390.25,1.3400958388903335,0.7309079123838363,1.5895072089481048,-0.9122549155007985,0.8716117639609208,0.957254259781281,-1.289314871403109
68,2013,Switzerland,1.7256997455470735,66877.2,99.0,0.54,1.8449289395965605,153.4,93.7,408.9,2.4501571256731127,0.7309079123838363,1.6535096410068422,-0.7402119417416209,1.526338475964862,0.20137844820176617,-0.8553312514426302
69,2013,Thailand,1.4525702172760997,15767.4,98.7,0.13,22.244482431688706,57.3,61.3,495.025,-0.6307557364072821,0.6346819407254615,-0.970590073401381,3.358874578801711,-1.5579378487203708,-1.640003228127278,1.148788816605428
70,2013,Trinidad and Tobago,1.606837606837607,30313.7,97.4,0.29,1.6229497055494984,90.7,84.0,463.925,0.24609924572295605,0.2177027302058343,0.05344883953841309,-0.7848164516626627,-0.48598333004725125,-0.3498993993411885,0.4250949516847367
71,2013,Tunisia,1.8583150984682717,10898.4,93.6,0.21,4.6329349292140405,94.3,98.7,538.375,-0.9242604013730898,-1.0011595774669284,-0.458570616931484,-0.1799899851353041,-0.37044332204655595,0.4855422871414335,2.1575389466476156
72,2013,Ukraine,1.657426778242678,13020.6,94.0,0.13,9.015393119100787,89.0,89.0,503.0,-0.7963335991569392,-0.8728582819224256,-0.970590073401381,0.70062121549579,-0.5405438893809131,-0.06573556040152123,1.33436626267432
73,2013,Uruguay,1.6853146853146854,21786.2,98.9,0.35,4.430353604552498,104.0,87.0,462.25,-0.2679408098317627,0.6988325884977129,0.437463431890836,-0.22069667891445194,-0.059127189378015206,-0.17940109597738815,0.38611787053547086
74,2013,Uzbekistan,1.717308735756918,5781.2,97.1,0.11,11.365857260120476,86.4,95.0,501.85,-1.2327266308992824,0.12147675854745495,-1.0985949375188555,1.1729235078576874,-0.6239894507147485,0.2752610463260795,1.3076058786016904
75,2014,Albania,1.7054830287206266,11586.8,93.0,0.14,14.874320988762586,109.7,110.0,459.675,-0.8827634592160839,-1.193611520783678,-0.9065876413426439,1.8779142510848386,0.12381115662308609,1.1277525631450813,0.3261978801119733
76,2014,Algeria,1.9117811278615295,11512.7,93.2,0.22,2.309647533913025,95.6,90.7,550.1999999999999,-0.8872302276847563,-1.1294608730114266,-0.3945681848727468,-0.6468313818903033,-0.3287205413796382,0.030880144837965813,2.4327055046118318
77,2014,Argentina,1.7465016146393972,23550.1,98.9,0.35,0.1412559101718609,116.4,103.3,446.0499999999999,-0.16161243058896385,0.6988325884977129,0.437463431890836,-1.082548020471734,0.3388439492910472,0.746973018965927,0.009145503599287983
78,2014,Armenia,1.633315593400745,11019.8,99.0,0.13,13.554614522784108,96.7,95.7,453.975,-0.9169423758387196,0.7309079123838363,-0.970590073401381,1.612732418165639,-0.2934166500460921,0.3150439837776331,0.19355945470850267
79,2014,Austria,1.885010266940452,52932.9,99.0,0.62,2.3090106387485845,165.3,106.0,440.0750000000001,1.6095908698335741,0.7309079123838363,2.165529097476739,-0.6469593596121966,1.9082623913004946,0.9004214919933475,-0.1298921440824158
80,2014,Azerbaijan,1.6540106951871658,14867.9,91.2,0.15,17.79711067646747,64.0,91.0,538.25,-0.6849778448765251,-1.7709673507339314,-0.8425852092839069,2.465219645582736,-1.3429050560524096,0.04792997517434569,2.1546302092484164
81,2014,Barbados,1.5291338582677163,15043.7,98.5,0.25,1.184938119898183,93.0,86.7,432.3,-0.6743805723152211,0.5705312929532101,-0.20256088869653535,-0.8728305048761862,-0.41216610271347365,-0.196450926313768,-0.310815610312591
82,2014,Belgium,1.946070878274268,48748.6,99.0,0.47,0.4932438303304675,163.0,98.3,482.2,1.3573601100027195,0.7309079123838363,1.2054926165956816,-1.0118195636221496,1.8344451639667165,0.46280918002625976,0.8503523594476188
83,2014,Belize,1.496866096866097,7239.3,96.5,0.2,6.683155708245842,71.6,68.3,427.35,-1.1448319601277392,-0.07097518476929465,-0.5225730489902211,0.23198140250927918,-1.0989872613842748,-1.242173853611744,-0.4260016113208681
84,2014,Bosnia and Herzegovina,1.6580310880829014,12066.6,96.2,0.14,3.982877029016348,80.6,93.3,525.35,-0.8538409826807389,-0.16720115642766945,-0.9065876413426439,-0.31061262730764416,-0.8101372413825361,0.17864534108659247,1.854448509651088
85,2014,Brazil,1.7522546419098144,15749.5,97.6,0.24,4.6566007382463805,122.4,93.3,457.0499999999999,-0.6318347533518063,0.28185337797808113,-0.26656332075527256,-0.175234577187781,0.5314106292922064,0.17864534108659247,0.2651143947287933
86,2014,Bulgaria,1.4960835509138382,19202.8,99.0,0.16,2.883565417475428,89.7,82.7,431.725,-0.42366887544537296,0.7309079123838363,-0.7785827772251697,-0.5315083155633192,-0.5180777767141111,-0.4237819974655018,-0.32419580234890577
87,2014,Canada,1.7744282744282744,47564.6,99.0,0.47,0.8555745038321192,152.4,99.0,411.6,1.2859882629459285,0.7309079123838363,1.2054926165956816,-0.9390128337931977,1.4942440292980022,0.5025921174778133,-0.7925025236199325
88,2014,Chile,1.606837606837607,24099.3,99.0,0.38,4.1841564217019815,89.7,86.7,463.475,-0.12850650288322923,0.7309079123838363,0.6294707280670475,-0.27016754375517027,-0.5180777767141111,-0.196450926313768,0.41462349704762086
89,2014,Colombia,1.603419746276889,13852.2,96.0,0.22,7.361538698034828,83.7,67.3,471.125,-0.7462045214437403,-0.23135180419992085,-0.3945681848727468,0.3682956885198955,-0.7106444567152702,-1.2990066213996774,0.5926382258785945
90,2014,Costa Rica,1.5396909962706449,18669.1,99.0,0.24,4.794229457875168,91.7,74.7,441.475,-0.4558404588695364,0.7309079123838363,-0.26656332075527256,-0.14757946063394606,-0.4538888833803914,-0.8784441397689695,-0.09731428521138971
91,2014,Cyprus,1.541430777148739,33136.5,99.0,0.43,1.3946057309877575,110.7,91.7,407.975,0.4162584094661234,0.7309079123838363,0.9494828883607332,-0.8306998926181797,0.15590560328994596,0.08771291262589927,-0.8768559081967012
92,2014,Czechia,1.6428571428571428,34386.7,99.0,0.2,1.2908663723819538,130.0,87.0,419.75,0.49162081080936676,0.7309079123838363,-0.5225730489902211,-0.8515452805662885,0.7753284239603412,-0.17940109597738815,-0.6028528451921632
93,2014,Denmark,1.719630958482829,52048.3,99.0,0.51,1.1637126449829889,131.0,109.3,434.7,1.556266937480164,0.7309079123838363,1.4615023448306306,-0.8770955520572791,0.807422870627201,1.0879696256935278,-0.2549678522479722
94,2014,Dominican Republic,1.502171552660152,14499.6,95.8,0.22,4.447849531862784,97.3,58.7,414.12500000000006,-0.7071790706121807,-0.29550245197217223,-0.3945681848727468,-0.21718104707330407,-0.27415998204597636,-1.7877684243759049,-0.7337460281561135
95,2014,Ecuador,1.4746335963923336,12078.5,92.4,0.29,10.751812080267646,101.0,65.7,361.05,-0.8531236473935973,-1.3860634641004277,0.05344883953841309,1.0495372621383845,-0.15541052937859479,-1.3899390498603705,-1.9687959278559775
96,2014,El Salvador,1.467650397275823,7990.4,94.4,0.2,7.881449197823585,59.0,74.0,439.75,-1.0995554446510873,-0.7445569863779228,-0.5225730489902211,0.4727665105111309,-1.5033772893867088,-0.9182270772205231,-0.13745486132033538
97,2014,Estonia,1.6469984607491022,30494.1,99.0,0.18,1.8291798130023176,105.3,101.7,463.87500000000006,0.2569738075549197,0.7309079123838363,-0.6505779131076954,-0.7433765714261783,-0.01740440871109748,0.6560405905052339,0.4239314567250582
98,2014,Fiji,1.504100601421542,12058.0,94.3,0.1,16.061686404361723,72.3,70.7,454.37500000000006,-0.8543593930563204,-0.7766323102640508,-1.1625973695775924,2.116503471771874,-1.0765211487174728,-1.1057752109207033,0.20286741438594
99,2014,Finland,1.7025641025641025,44976.8,99.0,0.52,1.8981178853080063,141.0,117.3,395.45,1.1299949641169047,0.7309079123838363,1.5255047768893677,-0.7295241543597933,1.1283673372957996,1.5426317679969954,-1.1683113955964342
100,2014,France,1.7830632514375326,43021.4,99.0,0.51,1.1572018946700442,151.7,108.0,403.425,1.0121229119759845,0.7309079123838363,1.4615023448306306,-0.8784038223023489,1.4717779166311997,1.0140870275692144,-0.9827339495275423
101,2014,Georgia,1.469012605042017,12254.6,95.6,0.13,19.280253561684237,67.3,76.3,471.525,-0.8425082907494241,-0.3596530997444236,-0.970590073401381,2.763242394521262,-1.2369933820517722,-0.7875117113082762,0.6019461855560305
102,2014,Germany,1.812180143295804,50845.5,99.0,0.46,0.6992601924155825,142.0,103.3,462.45,1.4837618212302413,0.7309079123838363,1.1414901845369447,-0.9704226333823858,1.1604617839626594,0.746973018965927,0.3907718503741889
103,2014,Greece,1.7790998448008275,28130.0,99.0,0.48,4.4843040108545935,148.7,107.3,417.875,0.11446520651863593,0.7309079123838363,1.269495048654419,-0.20985588363251192,1.3754945766306201,0.9743040901176608,-0.6464839061801471
104,2014,Guatemala,1.4427299703264096,7939.4,91.8,0.19,12.001082945566724,60.3,67.7,404.37500000000006,-1.1026297387388375,-1.5785154074171817,-0.5865754810489582,1.300565764622032,-1.4616545087197912,-1.2762735142845036,-0.9606275452936295
105,2014,Honduras,1.473564525298465,5177.4,92.7,0.17,10.64655897737042,83.0,58.3,402.95,-1.269123861687197,-1.2898374924420528,-0.7145803451664324,1.0283877023944115,-0.7331105693820723,-1.8105015314910786,-0.9937871516444988
106,2014,Hungary,1.6022668727460072,26485.4,99.0,0.19,1.94791611741408,140.7,82.0,378.925,0.0153282642301235,0.7309079123838363,-0.5865754810489582,-0.7195176970100271,1.1187390032957414,-0.4635649349170554,-1.5528464797705315
107,2014,Iceland,1.7833935018050542,50450.7,99.0,0.48,2.4464990018016266,158.0,134.7,374.3,1.4599631681744798,0.7309079123838363,1.269495048654419,-0.6193324463103558,1.6739729306324171,2.531521927507037,-1.6604697635408916
108,2014,Indonesia,1.598088813940416,9801.2,87.7,0.11,15.640908284184164,49.0,62.3,538.2,-0.9903999204530824,-2.893603686748315,-1.0985949375188555,2.0319523113149542,-1.8243217560553076,-1.5831704603393446,2.153466714288738
109,2014,Ireland,1.92619926199262,57668.8,97.4,0.46,2.3353243198615385,131.0,109.7,509.05,1.895072230033116,0.2177027302058343,1.1414901845369447,-0.6416718882174036,0.807422870627201,1.1107027328087016,1.4751491527955483
110,2014,Israel,2.008988764044944,37204.5,99.0,0.4,0.4921815239102158,148.0,124.6,436.4,0.6614785731713824,0.7309079123838363,0.757475592184522,-1.0120330234868289,1.3530284639638186,1.9575109728489095,-0.21540902361886707
111,2014,Italy,1.805800103573278,39898.5,99.0,0.58,1.3437396229276066,149.3,105.7,430.12500000000006,0.8238736373360745,0.7309079123838363,1.9095193692417902,-0.8409209289748182,1.3947512446307369,0.8833716616569677,-0.36142764105865116
112,2014,Jamaica,1.4436170212765955,9438.5,90.3,0.2,7.226612157959778,75.3,72.7,436.37500000000006,-1.012263576641848,-2.0596452657090603,-0.5225730489902211,0.3411835479576237,-0.9802378087168933,-0.9921096753448364,-0.21599077109870501
113,2014,Japan,1.463939720129171,39739.5,98.9,0.42,1.7945108441198,86.7,86.7,398.225,0.8142890734154412,0.6988325884977129,0.885480456301996,-0.7503429544444415,-0.6143611167146907,-0.196450926313768,-1.1037374253342174
114,2014,Kyrgyzstan,1.496414782129068,4722.1,87.8,0.09,12.444663985294946,65.3,84.3,447.025,-1.2965694714548968,-2.8615283628621913,-1.2265998016363298,1.3896989440037968,-1.3011822753854918,-0.3328495690048086,0.03183365531304144
