,Year,Country,Undernourishment,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri
30,2016,Germany,2.5,51879.7,291.26292968946944,99.0,0.46,0.6568173726438848,33.44557226399332
31,2016,Greece,2.5,28239.9,5780.399640778684,99.0,0.48,4.2817914679379525,1.163184485006519
32,2016,Guatemala,16.399999618530273,8206.0,2325.2619326761896,92.5,0.19,11.469903235093026,0.4386151452282158
33,2016,Honduras,13.800000190734863,5395.6,3695.4763529423694,93.8,0.17,10.366922185953005,0.2712492702860479
34,2016,Hungary,2.5,28218.3,5415.786165650054,99.0,0.19,2.246905301667082,0.8911775842483908
35,2016,Iceland,2.5,54665.8,1812112.2546348835,99.0,0.49,2.2287174640060923,0.005792358803986711
36,2016,Indonesia,6.800000190734863,10531.1,170.55595936056372,89.3,0.11,14.541763966273521,12.57220354180677
37,2016,Ireland,2.5,72150.0,3986.549654051821,97.4,0.48,2.3923770015268997,2.14508547008547
38,2016,Israel,2.5,38214.5,680.7264633892482,99.0,0.41,0.4579611946453464,11.090398550724638
39,2016,Italy,2.5,40837.7,2111.993412532317,99.0,0.58,1.4572292980631971,2.79473150171714
40,2016,Jamaica,9.300000190734863,9553.1,1527.7461408926029,90.6,0.2,6.721738932958783,1.8385135135135136
41,2016,Japan,2.5,40728.0,349.944096606674,99.0,0.42,1.7375886702456194,26.922791321851935
42,2016,Kuwait,2.5,54709.0,14162.738048483874,99.0,0.37,0.06616354070473016,1.799768022840828
43,2016,Latvia,2.5,27509.2,759.7764231245552,98.6,0.17,3.4780538580180473,4.806666666666667
44,2016,Lithuania,2.5,31925.8,9517.036360270007,97.1,0.18,3.7575335994642773,0.48549090909090914
45,2016,Luxembourg,2.5,116284.0,50993.84393352967,99.0,0.62,0.41051951952988786,0.30783032600968213
46,2016,Malaysia,3.5,25541.8,42.578615524138904,97.1,0.15,5.246596898019244,191.77886124101616
47,2016,Mali,5.300000190734863,2198.6,1074.8409947806479,76.0,0.09,19.716981174084832,0.17239772138788192
48,2016,Malta,2.5,40303.5,2254946.6978828204,99.0,0.44,0.5574422321537083,0.0014287457544387725
49,2016,Mauritius,5.699999809265137,20646.9,10024.804456877491,99.0,0.14,3.0709978048451902,0.34355731225296443
50,2016,Mexico,5.800000190734863,19539.3,3340.6202492587086,98.5,0.25,5.440746683801363,1.1718113638018495
51,2016,Mongolia,7.400000095367432,10962.0,33.96199005482996,81.7,0.14,11.402067427964917,243.99807321772644
52,2016,Montenegro,2.5,18797.9,4076.3880364308247,97.6,0.16,2.7675438526569858,0.7880328509972625
53,2016,Namibia,20.200000762939453,10471.3,481588.93557541753,82.9,0.16,5.632804137666643,0.0035672523940701723
54,2016,Netherlands,2.5,53847.8,50.64398538485248,99.0,0.42,1.0312646521588529,191.77325581395348
55,2016,New Zealand,2.5,41620.3,18395.605315430654,99.0,0.66,3.5145028239432614,0.40024501225061254
56,2016,North Macedonia,3.0,15553.4,186519.6424743818,97.5,0.15,5.680702978643237,0.01800309198660139
57,2016,Norway,2.5,63104.1,3456.5173920909547,99.0,0.5,1.0465153924527943,2.46831955922865
58,2016,Pakistan,12.399999618530272,4977.3,48.30596819664712,89.6,0.12,12.27538724880097,21.0457667834752
59,2016,Panama,7.800000190734863,29332.4,26291.32542314692,93.2,0.29,6.738099608305324,0.09944413039381948
60,2016,Paraguay,7.699999809265137,12170.8,54285.42679582017,98.1,0.22,9.81909087180383,0.01952220470728923
61,2016,Peru,6.900000095367432,12403.7,715.578291378824,90.9,0.3,15.05612293796722,2.3822864889290556
62,2016,Philippines,12.100000381469728,7705.1,2357.910497911827,92.4,0.1,10.672670008597793,0.5000900053184961
63,2016,Poland,2.5,28682.7,3305.1481446578796,99.0,0.2,4.495488456988587,2.583163427843262
64,2016,Portugal,2.5,31847.5,13920.821574464871,99.0,0.46,3.0833641630365096,0.3510365938500069
65,2016,Romania,2.5,25145.0,1828.1363973433395,99.0,0.17,9.86007472110922,2.0489468172410836
66,2016,Saudi Arabia,3.700000047683716,48625.8,5157.94192503114,99.0,0.29,1.790324726314506,3.818875663762823
67,2016,Senegal,8.899999618530273,3068.1,9017.899339674475,79.9,0.1,9.025015750143696,0.07407736114192737
68,2016,Serbia,4.199999809265137,16182.8,196100.8872524089,93.8,0.15,5.7163103121167325,0.02593721022652007
69,2016,Slovenia,2.5,34853.0,42801.9409846182,99.0,0.2,2.1988183424492758,0.1624802883532327
70,2016,South Africa,5.400000095367432,13897.1,216.0026336629492,92.3,0.17,1.5813310672597436,38.280948851000744
71,2016,Spain,2.5,38477.6,741.0880940166314,99.0,0.64,1.661023732574244,7.545081018518518
72,2016,Sri Lanka,6.300000190734863,12287.5,41.38683379209291,90.8,0.12,10.246209798518427,26.467816091954024
73,2016,Suriname,8.199999809265137,18180.6,10931.11316856765,96.2,0.24,2.5313206451601484,0.3685949342488825
74,2016,Sweden,2.5,51334.4,3071.2882051784654,99.0,0.55,0.9351562824858838,1.4320802934205472
75,2016,Switzerland,2.5,68663.2,1458.2486815200393,99.0,0.54,1.7995170595405803,3.207283142389525
76,2016,Thailand,7.5,16782.1,3278.174554661219,99.0,0.13,17.03116072375135,1.2535824856258293
77,2016,Trinidad and Tobago,6.800000190734863,28161.6,391.99659108149683,98.5,0.3,1.4409504320310578,74.17037037037038
78,2016,Tunisia,2.5,11114.5,8583.731232874337,95.4,0.21,4.444785721653561,0.2989590848191281
79,2016,Ukraine,2.5,11536.3,9284.624750870582,93.7,0.13,5.6785717704288805,0.5636661447669516
80,2016,United Arab Emirates,2.900000095367432,66510.9,15239.117720109283,99.0,0.31,0.10754221648920119,1.5048193869038855
81,2016,Uruguay,2.5,22724.0,74604.74005290089,99.0,0.37,3.9510078299975557,0.02552288643489902
82,2016,Uzbekistan,2.5,6663.9,30641.102274383295,97.7,0.12,11.598271521366142,0.11227722361196169
