,Year,Country,Undernourishment,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri,GDP_normalized,Agri_land_cap_normalized,Basic_water_normalized,Eating_disorder_normalized,Employed_%_normalized,CO2_agri_normalized
24,2013,Lithuania,2.5,28589.0,9106.202919435362,95.7,0.17,3.618818333910503,0.4874087591240876,0.14276777373403218,-0.1530430723792879,-0.36960424728921293,-0.7382466588428709,-0.4705854814568132,-0.5108305915014115
25,2013,Mauritius,5.599999904632568,18579.4,10036.178032240026,99.0,0.13,2.9711866107826785,0.3227777777777778,-0.4407611141844882,-0.0851870920341297,0.7877696365580472,-1.0062068715308785,-0.602945121271166,-0.6202976202733211
26,2013,Mexico,4.300000190734863,18600.4,3467.304949474514,97.2,0.25,5.6094296960391885,1.1896070483726122,-0.439536878785842,-0.5644873621775952,0.15647479082317853,-0.20232623346685602,-0.06375457201770283,-0.043922360109295754
27,2013,Montenegro,2.5,17381.7,3562.4307486963994,96.9,0.16,1.469005750851771,0.9640120109353292,-0.5105833397539428,-0.5575464728210501,0.05125898320070122,-0.8052367120148729,-0.9099531174147188,-0.1939258300029691
28,2013,Netherlands,2.5,51640.1,3324.7223025696776,99.0,0.41,0.94467234624228,2.940803571428572,1.4865759926737108,-0.5748909580940026,0.7877696365580472,0.8695146172851738,-1.0171136812017523,1.1204895786823919
29,2013,New Zealand,2.5,39521.1,17836.15383713115,99.0,0.65,3.2045898224617404,0.4380653406623404,0.7800755738073675,0.4839410465815245,0.7877696365580472,2.477275893413219,-0.555243373617189,-0.5436401961352695
30,2013,Norway,2.5,61879.0,3637.394526189792,99.0,0.49,1.1272261224618365,2.416053258281013,2.0834723652069727,-0.552076712886454,0.7877696365580472,1.405435042661189,-0.9798042795707246,0.7715706986657661
31,2013,Panama,8.5,26480.6,28956.207711904244,92.3,0.28,7.131711114767065,0.094660543850171,0.019854539709954343,1.2953199176655668,-1.5620500670106354,-0.001356073950850216,0.24736147292491878,-0.7719781581982776
32,2013,Paraguay,7.699999809265137,11209.1,55727.309745689614,94.3,0.22,11.19203449686365,0.0142557883131201,-0.8704269312626804,3.248683344719261,-0.8606113495274469,-0.40329639298286163,1.0771894773168937,-0.8254411796526536
33,2013,Peru,5.599999904632568,11724.0,753.3421961036726,89.1,0.31,14.624696202920228,1.9198840838163176,-0.8404098452263506,-0.762512664913739,-2.6843520149837383,0.19961408556515522,1.7787392173818892,0.4416560929658296
34,2013,Philippines,13.800000190734863,6666.3,2525.2329406136964,91.2,0.1,11.97046750110689,0.3836767749266342,-1.1352581964517245,-0.6332259970472903,-1.9478413616263872,-1.2071770310468841,1.2362816100549683,-0.5798044383791362
35,2013,Poland,2.5,25759.3,3267.725148595143,98.8,0.19,4.892769136698936,2.5873285748656665,-0.02219503138735508,-0.5790497766543853,0.7176257648097274,-0.6042665524988673,-0.2102219702564798,0.8854557029047356
36,2013,Portugal,2.5,30042.9,13759.15745450813,99.0,0.45,4.326390894703297,0.3343650242886885,0.22752567116697034,0.18646148761545872,0.7877696365580472,1.1374748299731816,-0.32597544160771713,-0.6125929863288215
37,2013,Romania,2.5,22197.0,1838.345226044292,99.0,0.16,12.421299989370567,2.019669827889006,-0.22986616284437086,-0.6833450148762568,0.7877696365580472,-0.8052367120148729,1.3284204346866504,0.5080059915578435
38,2013,Saudi Arabia,4.599999904632568,47848.4,5508.487971106672,99.0,0.28,1.746635787805281,3.2668867123269463,1.2655315469095791,-0.41555168305062606,0.7877696365580472,-0.001356073950850216,-0.8532125187372215,1.3373099625181049
39,2013,Serbia,3.200000047683716,15399.8,15590.501600423013,92.6,0.15,5.5158421023598,0.3203595828838547,-0.6261220129242709,0.3200861950505302,-1.4568342593881582,-0.8722267651868748,-0.08288152295004773,-0.6219055351862034
40,2013,Spain,2.5,35371.7,743.9076579446448,99.0,0.64,1.5694763982766364,7.238943629697525,0.5381783184196287,-0.7632010595030888,0.7877696365580472,2.410285840241217,-0.8894194433679253,3.978424443533217
41,2013,Suriname,7.699999809265137,20379.9,11149.562850016902,94.9,0.23,0.8403146383577413,0.4496812572720867,-0.33579750298151345,-0.003948554280341419,-0.6501797342824873,-0.3363063398108597,-1.0384417726682085,-0.5359164987647459
42,2013,Sweden,2.5,48462.2,3156.659335979479,99.0,0.53,0.9887382179443244,1.488959447708888,1.3013141987042947,-0.5871537350228395,0.7877696365580472,1.6733952553491966,-1.0081077250413297,0.15512412216947127
43,2013,Switzerland,2.5,66877.2,27513.060996369903,99.0,0.54,1.8449289395965605,0.1935723890632003,2.3748520494695153,1.1900201802681352,0.7877696365580472,1.7403853085211987,-0.8331238700458364,-0.70620933560321
44,2013,Tunisia,2.900000095367432,10898.4,37913.07710827468,93.6,0.21,4.6329349292140405,0.0646920001926504,-0.8885397854702696,1.9488612279069746,-1.106114900646564,-0.4702864461548636,-0.26332554885829673,-0.7919049508589447
45,2013,Ukraine,2.5,13020.6,3167.9519070687597,94.0,0.13,9.015393119100787,2.071905037395359,-0.76482205389851,-0.5863297683689689,-0.9658271571499242,-1.0062068715308785,0.6323387103188011,0.5427384163735012
46,2013,Uzbekistan,2.5,5781.2,32185.945571772347,97.1,0.11,11.365857260120476,0.1136307491099324,-1.1868568036584741,1.5309789430756973,0.12140285494901609,-1.1401869778748823,1.1127144794355255,-0.7593644205651947
47,2014,Austria,2.5,52932.9,5536.374352090287,99.0,0.62,2.3090106387485845,1.3451789420718283,1.5619422556913203,-0.41351694287976815,0.7877696365580472,2.2763057338972135,-0.7382772398537093,0.05952106727238931
48,2014,Azerbaijan,2.5,14867.9,1400.540480490691,91.2,0.15,17.79711067646747,2.777360474723954,-0.6571301466642666,-0.7152896011348163,-1.9478413616263872,-0.8722267651868748,2.4271009669153902,1.0118124024715642
49,2014,Belgium,2.5,48748.6,4435.344625920967,99.0,0.47,0.4932438303304675,1.946313039983926,1.3180104376648791,-0.49385398677448256,0.7877696365580472,1.271454936317185,-1.1093743188978802,0.4592293302845414
50,2014,Belize,7.800000190734863,7239.3,61041.52634945071,96.5,0.2,6.683155708245842,0.0217431617987946,-1.101854059145807,3.6364371377505678,-0.0890287602959385,-0.5372764993268653,0.1556880265452521,-0.8204626481388417
51,2014,Brazil,2.5999999046325684,15749.5,11575.905799017008,97.6,0.24,4.6566007382463805,0.2376905163400753,-0.6057355786906246,0.02715971772534664,0.29676253431981325,-0.2693162866388579,-0.258488852557647,-0.6768741505214825
52,2014,Canada,2.5,47564.6,2733.823197064631,99.0,0.47,0.8555745038321192,5.851928205128205,1.2489868799507318,-0.618006131325035,0.7877696365580472,1.271454936317185,-1.0353230398673363,3.056165120611338
53,2014,Chile,3.0999999046325684,24099.3,25218.07573503145,99.0,0.38,4.1841564217019815,0.1732154061543339,-0.11896792480414936,1.0225657262277938,0.7877696365580472,0.6685444577691684,-0.3550445914707214,-0.7197451744566915
54,2014,Colombia,7.099999904632568,13852.2,378.5579658262226,96.0,0.22,7.361538698034828,4.988695163104612,-0.7163423321121207,-0.7898589358119835,-0.26438843966673564,-0.40329639298286163,0.2943324520391092,2.482181077782344
55,2014,Costa Rica,4.300000190734863,18669.1,227.2599308919608,99.0,0.24,4.794229457875168,7.109561387410535,-0.4355318801245568,-0.8008984532607873,0.7877696365580472,-0.2693162866388579,-0.23036100287450018,3.8923951340850067
56,2014,Cyprus,2.799999952316284,33136.5,30512.966709103643,99.0,0.43,1.3946057309877575,0.1976678043230944,0.40787303446467793,1.408909417493718,0.7877696365580472,1.0034947236291776,-0.9251586107216578,-0.7034861972460092
57,2014,Czechia,2.5,34386.7,15791.554874732605,99.0,0.2,1.2908663723819538,0.622391629297459,0.48075584853074776,0.3347561220647458,0.7877696365580472,-0.5372764993268653,-0.9463603271436406,-0.4210772922612101
58,2014,Denmark,2.5,52048.3,4683.152904761997,99.0,0.51,1.1637126449829889,1.4153118168339285,1.510372796946443,-0.47577256344725816,0.7877696365580472,1.5394151490051928,-0.9723473518037307,0.10615407253456462
59,2014,Dominican Republic,8.300000190734863,14499.6,2313.780510767048,95.8,0.22,4.447849531862784,0.9269132653061224,-0.678600903679571,-0.6486547023169805,-0.3345323114150555,-0.40329639298286163,-0.3011523501922294,-0.2185936623999067
60,2014,Ecuador,8.899999618530273,12078.5,25972.565408161267,92.4,0.29,10.751812080267646,0.1042866452656223,-0.8197435857587281,1.0776173461320302,-1.5269781311364732,0.06563397922115134,0.9872190845488565,-0.7655775359582272
61,2014,El Salvador,10.600000381469728,7990.4,8697.2075530204,94.4,0.2,7.881449197823585,0.1123470319634703,-1.0580672397208948,-0.1828855715629663,-0.8255394136532845,-0.5372764993268653,0.40058908529263165,-0.7602179944226642
62,2014,Fiji,5.199999809265137,12058.0,11241.310778385752,94.3,0.1,16.061686404361723,0.1277207392197125,-0.8209386726955017,0.0027458674717956407,-0.8606113495274469,-1.2071770310468841,2.072423882118441,-0.7499956532764988
63,2014,Finland,2.5,44976.8,4151.125808170417,99.0,0.52,1.8981178853080063,2.1015835207974947,1.098126100683274,-0.5145921186292608,0.7877696365580472,1.6064052021771946,-0.8222533869532676,0.5624723411179221
64,2014,Greece,2.5,28130.0,5794.536446428805,99.0,0.48,4.4843040108545935,1.268537332688276,0.11600948573505111,-0.3946800495499368,0.7877696365580472,1.338444989489187,-0.2937019713169138,0.008560250596781102
65,2014,Guatemala,17.700000762939453,7939.4,2382.555608350513,91.8,0.19,12.001082945566724,0.3633560018978333,-1.0610403828318928,-0.6436365017161219,-1.7374097463814326,-0.6042665524988673,1.2425386370917062,-0.5933162004279328
66,2014,Honduras,14.600000381469728,5177.4,3770.833800918958,92.7,0.17,10.64655897737042,0.2756588688184779,-1.2220564862157397,-0.5423402665250164,-1.4217623235139958,-0.7382466588428709,0.9657079968560904,-0.651628095986751
67,2014,Hungary,2.5,26485.4,5368.694372080505,99.0,0.19,1.94791611741408,0.8297492401215805,0.020134364943930786,-0.4257517750501751,0.7877696365580472,-0.6042665524988673,-0.8120758804637491,-0.2832003181671883
68,2014,Ireland,2.5,57668.8,4046.37969833485,97.4,0.46,2.3353243198615385,1.971423993163124,1.838030656855535,-0.5222349575314744,0.22661866257149837,1.2044648831451834,-0.7328993850792715,0.47592619627949695
69,2014,Italy,2.5,39898.5,2178.79205331866,99.0,0.58,1.3437396229276066,2.655994529706732,0.802076832828752,-0.6585041853723028,0.7877696365580472,2.0083455212092054,-0.9355543642049545,0.9311133184566097
70,2014,Jamaica,9.699999809265137,9438.5,1544.274238062395,90.3,0.2,7.226612157959778,1.733558558558559,-0.973647464445678,-0.7048020140000303,-2.2634887844938243,-0.5372764993268653,0.2667568599117211,0.31776384943101676
71,2014,Latvia,2.5,25423.6,26988.65041905384,98.5,0.17,3.2826708621525613,0.1314757103574702,-0.04176530868857069,1.1517563672507796,0.6124099571872501,-0.7382466588428709,-0.5392855724151508,-0.7474988842588256
72,2014,Lithuania,2.5,29855.8,9220.938395381723,96.1,0.17,4.068722240432267,0.4783576642335766,0.2166183167342701,-0.1446713556596557,-0.2293165037925782,-0.7382466588428709,-0.37863643558443,-0.5168488783189618
73,2014,Malta,2.5,37270.1,43515.655872986354,99.0,0.43,0.5730026267463214,0.1307692307692307,0.6488491984572446,2.3576554733722594,0.7877696365580472,1.0034947236291776,-1.0930736264076437,-0.747968639227059
74,2014,Mexico,4.400000095367432,18887.6,8204.717863990923,97.6,0.25,5.608857067214344,0.4872291084376393,-0.4227940022862619,-0.21882026508201383,0.29676253431981325,-0.20232623346685602,-0.06387160295102047,-0.5109500454869343
75,2014,North Macedonia,3.5,14596.6,24376.979275957998,97.4,0.15,5.881999056685501,0.1472852912142152,-0.6729461020763005,0.9611948099425769,0.22661866257149837,-0.8722267651868748,-0.008048248329087397,-0.7369867204585219
76,2014,Norway,2.5,62390.1,3576.436783062108,99.0,0.49,1.1457199146913553,2.451090207166549,2.1132679229330718,-0.5565245173089645,0.7877696365580472,1.405435042661189,-0.9760246134566584,0.7948675936995446
77,2014,Panama,8.300000190734863,27352.5,28492.986075706347,92.5,0.28,6.822629623734175,0.0976520331054336,0.07068362752326945,1.2615207785181743,-1.4919061952623156,-0.001356073950850216,0.18419298786551402,-0.7699890463209219
78,2014,Paraguay,7.400000095367432,11643.7,54931.23443448346,95.6,0.22,10.630493956836888,0.0150557210636654,-0.8450910882030787,3.1905974132500203,-0.40467618316337534,-0.40329639298286163,0.9624247106063699,-0.824909285469047
79,2014,Peru,5.400000095367432,11877.1,742.0978378067243,89.7,0.3,14.75542409379319,2.213793103448276,-0.8314845862009824,-0.763333113703267,-2.4739203997387786,0.1326240323931533,1.8054567111854163,0.6370831434837211
80,2014,Philippines,13.800000190734863,6973.6,2470.480875615631,91.6,0.1,11.528801646081233,0.4074811188011395,-1.1173435517848684,-0.6372210018546349,-1.8075536181297525,-1.2071770310468841,1.1460162147664856,-0.5639763677784666
81,2014,Poland,2.5,26649.6,3281.08209656998,99.0,0.19,4.776662743089644,2.4826372219555126,0.029706719822868943,-0.5780751819724712,0.7877696365580472,-0.6042665524988673,-0.2339511976699371,0.8158439491056211
82,2014,Portugal,2.5,30444.6,13844.97012158694,99.0,0.45,3.734772836521848,0.3325152523571825,0.25094354543535946,0.19272284081780888,0.7877696365580472,1.1374748299731816,-0.44688729674410904,-0.6138229433854565
83,2014,Romania,2.5,23084.4,1828.655004150544,99.0,0.16,12.187366614613508,2.063222594626461,-0.17813347271300736,-0.6840520655245041,0.7877696365580472,-0.8052367120148729,1.2806103350302303,0.536965255060722
84,2014,Slovenia,2.5,33093.8,5958.438452847127,99.0,0.19,4.2436522001578725,1.0991151879210974,0.4053837558207642,-0.38272087862920945,0.7877696365580472,-0.6042665524988673,-0.3428851503475107,-0.10409253592105305
85,2014,Sri Lanka,8.100000381469727,11428.1,1460.4556593564753,89.4,0.12,10.69392556812147,0.5826940749060462,-0.857659904962513,-0.7109178678018326,-2.579136207361256,-1.0731969247028805,0.9753885369951124,-0.4474731339989088
86,2014,Sweden,2.5,49259.0,3941.339252633346,99.0,0.54,0.966969410358108,1.1344502617801049,1.3477651875443561,-0.5298992727597305,0.7877696365580472,1.7403853085211987,-1.0125567219455947,-0.08059741054945044
87,2014,Switzerland,2.5,67682.7,27309.275904481143,99.0,0.54,1.8868869533681625,0.1750602409638554,2.4218102215461585,1.1751509251671715,0.7877696365580472,1.7403853085211987,-0.8245487070453067,-0.7185185002090996
88,2014,Tunisia,2.700000047683716,11123.2,13084.014156850712,94.2,0.21,4.561973281678575,0.1927033319286222,-0.8754346370123808,0.13719940553904333,-0.8956832854016044,-0.4702864461548636,-0.2778283253175245,-0.7067871922227681
89,2014,Ukraine,2.5,12385.8,5661.966878003611,93.6,0.13,5.9184423175874405,1.008178686085663,-0.8018289410918721,-0.4043530374671044,-1.106114900646564,-1.0062068715308785,-0.000600162149267675,-0.1645583642932742
90,2014,Uzbekistan,2.5,6075.2,31663.627309894167,97.4,0.11,11.598153892308106,0.1089390809727945,-1.1697175080774274,1.4928677966332575,0.22661866257149837,-1.1401869778748823,1.160190070065871,-0.7624840215464704
91,2015,Albania,4.699999809265137,11878.5,4093.988865819229,93.4,0.14,15.41353747624998,0.3828663884867581,-0.8314029705077394,-0.5187611369005907,-1.1762587723948787,-0.9392168183588766,1.9399585386102496,-0.5803432834677388
92,2015,Armenia,2.799999952316284,11321.3,1307.1552616405104,99.0,0.13,12.9531826225347,0.3261764179638576,-0.8638860164184851,-0.7221034883965038,0.7877696365580472,-1.0062068715308785,1.4371238709684755,-0.6180377841234512
93,2015,Azerbaijan,2.5,14852.6,2742.5624029315404,92.4,0.15,17.64985673001071,0.7754832487735335,-0.6580220895975659,-0.6173684719152591,-1.5269781311364732,-0.8722267651868748,2.397005962890377,-0.3192830578049789
94,2015,Barbados,4.300000190734863,15388.6,302.132298219935,98.5,0.25,1.2967577551370884,0.0949548192771084,-0.6267749384702155,-0.7954353631029439,0.6124099571872501,-0.20232623346685602,-0.9451562766445204,-0.7717824875148864
95,2015,Belarus,2.5,18362.7,47264.15160358015,96.5,0.14,4.617866513888983,1.1580039505975777,-0.4533940575600421,2.6311658599588177,-0.0890287602959385,-0.9392168183588766,-0.2664051540625712,-0.06493600641772629
96,2015,Belgium,2.5,49456.4,10059.89219574157,99.0,0.47,0.4744093492421241,4.644117647058824,1.3592730002916305,-0.08345677926521093,0.7877696365580472,1.271454936317185,-1.1132236132482303,2.2530633469963517
97,2015,Belize,7.699999809265137,7292.8,4422.07153574819,97.2,0.2,6.877864160520439,0.0074759161204543,-1.0987351737254465,-0.4948224627406482,0.15647479082317853,-0.5372764993268653,0.19548153833835688,-0.8299492768425939
98,2015,Brazil,2.5,15064.2,25197.98373605358,97.8,0.24,4.5534649870476,0.2248373458512679,-0.645686460533112,1.0210997060419142,0.3669064060681331,-0.2693162866388579,-0.2795672068030565,-0.6854205272253231
99,2015,Chile,3.0,24329.6,15955.280139537925,99.0,0.38,4.189382190435762,0.5183655369021223,-0.10554214326566282,0.3467023969678777,0.7877696365580472,0.6685444577691684,-0.3539765757410166,-0.49024669862777726
100,2015,Colombia,6.5,14095.7,832.5372649413436,96.3,0.22,7.366478939227032,0.2054904712215025,-0.7021470311801994,-0.7567341672308541,-0.15917263204425836,-0.40329639298286163,0.29534211311877057,-0.6982847212210334
101,2015,Costa Rica,4.099999904632568,19141.7,3267.625182231266,99.0,0.24,5.214751830983301,0.4166526019690577,-0.40798075396264283,-0.579057070737344,0.7877696365580472,-0.2693162866388579,-0.1444168036471197,-0.557878031951192
102,2015,Czechia,2.5,36168.4,15189.853946670151,99.0,0.2,1.3912043609375753,3.001287922152261,0.5846234775673157,0.29085278982918183,0.7877696365580472,-0.5372764993268653,-0.925853765234076,1.160707052372794
103,2015,Denmark,2.5,52892.6,103.014746957962,99.0,0.51,1.1829075033904963,0.2104118104118104,1.5595928896643945,-0.8099640493643003,0.7877696365580472,1.5394151490051928,-0.9684244053908605,-0.6950124065307106
104,2015,Dominican Republic,7.400000095367432,15328.4,6107.1418191088405,96.1,0.23,3.887265450425149,0.8920235741765344,-0.630284413279668,-0.37187068214612023,-0.2293165037925782,-0.3363063398108597,-0.415721640816834,-0.24179264227290892
105,2015,Ecuador,9.0,11896.4,16021.753962256022,93.1,0.29,11.552920419180284,1.6780156442980652,-0.8303594555727029,0.3515526841913963,-1.281474580017361,0.06563397922115134,1.1509454855328043,0.2808320535824618
106,2015,El Salvador,10.600000381469728,8143.3,1591.826871621476,95.6,0.2,7.6364230818667345,0.115304888581793,-1.0491536400802757,-0.7013323183880541,-0.40467618316337534,-0.5372764993268653,0.3505119082566984,-0.7582512456801538
107,2015,Estonia,2.5,31038.8,3821.503532727504,99.0,0.18,1.897166490538496,0.0596730193968355,0.2855835775246723,-0.5386431306787399,0.7877696365580472,-0.6712566056708692,-0.8224478281217847,-0.7952421897594734
108,2015,Finland,2.5,45072.6,41898.75177268332,99.0,0.52,1.8711112019277785,4.443705941591138,1.1037109459780503,2.239677463703506,0.7877696365580472,1.6064052021771946,-0.8277728739659224,2.1198048694652614
109,2015,Georgia,8.100000381469727,12605.1,11496.94064460813,95.8,0.13,18.898309717756163,0.0339298706090806,-0.7890444257145811,0.021397995834358103,-0.3345323114150555,-1.0062068715308785,2.652158361826409,-0.8123594175496719
110,2015,Guatemala,17.299999237060547,8125.7,291.26292968946944,92.1,0.19,12.239521179147111,0.4103215767634854,-1.0501796659381886,-0.7962284506245478,-1.6321939387589555,-0.6042665524988673,1.2912694166190728,-0.5620876801757642
111,2015,Honduras,14.5,5283.4,5780.399640778684,93.3,0.17,10.953412874754305,0.2902576251110453,-1.2158770122987637,-0.395711546837477,-1.2113307082690412,-0.7382466588428709,1.0284212177854257,-0.6419210380439271
112,2015,Hungary,2.5,27531.6,2325.2619326761896,99.0,0.19,2.1066739620113677,0.8855433130699089,0.08112460656600903,-0.6478169560927276,0.7877696365580472,-0.6042665524988673,-0.7796297689188819,-0.24610152097366977
113,2015,Iceland,2.5,52142.9,3695.4763529423694,99.0,0.48,2.3504331737509725,0.0061710296684118,1.5158876859327255,-0.5478387507729865,0.7877696365580472,1.338444989489187,-0.7298115152492471,-0.8308169266714516
114,2015,Italy,2.5,40247.8,3986.549654051821,99.0,0.58,1.391318977786306,2.791054461181924,0.8224399482929005,-0.5266004789879307,0.7877696365580472,2.0083455212092054,-0.9258303404321818,1.0209178575769033
115,2015,Jamaica,9.600000381469728,9473.1,680.7264633892482,90.4,0.2,6.98973789217938,1.8006756756756757,-0.9716303908840989,-0.7678110988868364,-2.228416848619662,-0.5372764993268653,0.2183457160774426,0.3623916061901897
116,2015,Kazakhstan,2.5,24290.4,1527.7461408926029,95.0,0.17,8.840104233949333,0.1334423380777833,-0.10782738267646888,-0.7060079927636059,-0.61510779840833,-0.7382466588428709,0.5965140697498481,-0.7461912270275884
117,2015,Lithuania,2.5,30748.2,759.7764231245552,96.6,0.18,4.12927303784067,0.4860948905109489,0.26864249148435887,-0.762043189143631,-0.053956824421781055,-0.6712566056708692,-0.36626137511527784,-0.5117042137813785
118,2015,Mauritius,5.599999904632568,19897.5,10024.804456877491,99.0,0.14,3.218609289558913,0.3335974643423137,-0.36391993899612896,-0.08601696919495697,0.7877696365580472,-0.9392168183588766,-0.5523781470553878,-0.6131033550701536
119,2015,Mexico,5.0,19268.9,3340.620249258709,98.0,0.25,5.534254029321019,1.1698138394699158,-0.4005653852622716,-0.5737309584948672,0.43705027781645295,-0.20232623346685602,-0.07911858803835849,-0.057083332307366494
120,2015,Montenegro,2.5,18263.6,4076.3880364308247,97.4,0.16,2.729852286520447,0.0175621618759287,-0.45917128270317736,-0.5200453879698866,0.22661866257149837,-0.8052367120148729,-0.6522677889130729,-0.8232426937603214
121,2015,Netherlands,2.5,52974.1,18395.605315430654,99.0,0.41,1.0507605989954714,0.4034596294658213,1.5643440889496165,0.5247616319852271,0.7877696365580472,0.8695146172851738,-0.9954319098778743,-0.5666503510419764
122,2015,North Macedonia,3.299999952316284,15139.3,3456.5173920909547,97.5,0.15,5.983788086094833,0.0819606136310862,-0.6413083615598583,-0.5652744803184059,0.2616905984456558,-0.8722267651868748,0.012754869845240508,-0.7804226418266016
