,Year,Country,Undernourishment,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri
30,2014,Finland,2.5,44976.8,4151.125808170417,99.0,0.52,1.8981178853080065,2.1015835207974947
31,2014,France,2.5,43021.4,4481.213315630205,99.0,0.51,1.1572018946700442,1.1328663549615006
32,2014,Georgia,6.599999904632568,12254.6,5987.148447083371,95.6,0.13,19.280253561684233,0.3697847682119205
33,2014,Germany,2.5,50845.5,2053.3977206831037,99.0,0.46,0.6992601924155825,4.738941704035874
34,2014,Greece,2.5,28130.0,5794.536446428805,99.0,0.48,4.4843040108545935,1.268537332688276
35,2014,Guatemala,17.700000762939453,7939.4,2382.5556083505126,91.8,0.19,12.001082945566724,0.3633560018978333
36,2014,Honduras,14.600000381469728,5177.4,3770.833800918958,92.7,0.17,10.64655897737042,0.2756588688184779
37,2014,Hungary,2.5,26485.4,5368.694372080505,99.0,0.19,1.94791611741408,0.8297492401215805
38,2014,Iceland,2.5,50450.7,56976.43277986074,99.0,0.48,2.4464990018016266,0.1847559021472065
39,2014,Indonesia,7.699999809265137,9801.2,2234.171950026042,87.7,0.11,15.640908284184164,0.8753912280701754
40,2014,Ireland,2.5,57668.8,9652.351101785836,97.4,0.46,2.3353243198615385,0.8264442454097627
41,2014,Israel,2.5,37204.5,684.6004744458263,99.0,0.4,0.49218152391021586,11.224102659475543
42,2014,Italy,2.5,39898.5,2178.79205331866,99.0,0.58,1.3437396229276066,2.6559945297067316
43,2014,Jamaica,9.699999809265137,9438.5,1544.274238062395,90.3,0.2,7.226612157959778,1.7335585585585587
44,2014,Japan,2.5,39739.5,352.5043475536198,98.9,0.42,1.7945108441197999,27.970982735723773
45,2014,Latvia,2.5,25423.6,9261.733012734883,98.5,0.17,3.2826708621525613,0.38311965811965815
46,2014,Liberia,37.20000076293945,1673.1,4204.602904731451,72.0,0.08,5.43538399287259,0.06503000545553737
47,2014,Lithuania,2.5,29855.8,9935.729386322993,96.1,0.17,4.068722240432267,0.44394391003929007
48,2014,Luxembourg,2.5,113314.0,2362.2572640447816,99.0,0.61,0.6182012291889085,7.508970150393159
49,2014,Mali,4.900000095367432,2075.4,24330.036732739616,72.8,0.09,22.567740382605344,0.0075216620955802045
50,2014,Malta,2.5,37270.1,237.80190148539015,99.0,0.43,0.5730026267463214,23.929618768328446
51,2014,Mauritius,5.300000190734863,19240.2,683.9776641526511,99.0,0.14,3.096271446875216,4.890697674418606
52,2014,Mexico,4.400000095367432,18887.6,8204.717863990923,97.6,0.25,5.608857067214344,0.4872291084376393
53,2014,Mongolia,11.5,10967.1,386658.87104262394,79.9,0.13,10.568308475428308,0.02602522826832744
54,2014,Montenegro,2.5,17674.6,3675.4168993856215,97.1,0.16,1.9586691135402536,0.9148141715873569
55,2014,Morocco,4.099999904632568,6911.8,8798.018036777807,82.4,0.19,11.582447072971856,0.19006066650045708
56,2014,Namibia,23.600000381469727,10413.3,170707.11780370242,82.1,0.16,9.08954151135775,0.009477183127625036
57,2014,Netherlands,2.5,52187.0,1088.706846427513,99.0,0.41,1.0302786121050753,8.572834538633028
58,2014,New Zealand,2.5,40353.1,24337.0475281783,99.0,0.65,3.126421722763459,0.3196383591219863
59,2014,Nicaragua,18.700000762939453,5443.3,8245.514131004209,81.3,0.16,13.4961728767679,0.09389930898321816
60,2014,North Macedonia,3.5,14596.6,6068.9774663342605,97.4,0.15,5.881999056685501,0.591593973037272
61,2014,Norway,2.5,62390.1,1918.9194497604074,99.0,0.49,1.1457199146913553,4.568284081235559
62,2014,Pakistan,13.899999618530272,4695.6,1856.173601037409,89.3,0.12,11.750779068604324,0.43099139357828536
63,2014,Panama,8.300000190734863,27352.5,5723.716976165191,92.5,0.28,6.822629623734175,0.4861173309449172
64,2014,Paraguay,7.400000095367432,11643.7,25355.071062700885,95.6,0.22,10.630493956836887,0.032617906740755175
65,2014,Peru,5.400000095367432,11877.1,8252.334002384549,89.7,0.3,14.75542409379319,0.19907714289626355
66,2014,Philippines,13.800000190734863,6973.6,1243.419467607142,91.6,0.1,11.528801646081233,0.8096015362457993
67,2014,Poland,2.5,26649.6,3786.712126814322,99.0,0.19,4.776662743089644,2.151136993899057
68,2014,Portugal,2.5,30444.6,3516.7990244786447,99.0,0.45,3.734772836521848,1.3090494230160377
69,2014,Romania,2.5,23084.4,6902.600169056307,99.0,0.16,12.187366614613508,0.5465943600867679
70,2014,Rwanda,35.099998474121094,1780.1,1632.5880268998537,56.3,0.09,33.88565243387342,0.04570323293727548
71,2014,Samoa,4.199999809265137,5785.1,3511.6012901883255,91.1,0.1,0.9629591093538654,0.2992592592592593
72,2014,Saudi Arabia,4.300000190734863,48209.1,56143.06797732377,99.0,0.28,1.688898302025669,0.35097505232599335
73,2014,Serbia,3.700000047683716,15226.3,3940.535051477341,93.0,0.15,5.7104942930569536,1.0606034679443304
74,2014,Sierra Leone,25.0,1987.1,5627.638445392312,56.7,0.09,13.261631889742178,0.028108381868827553
75,2014,Slovenia,2.5,33093.8,2973.8503923601975,99.0,0.19,4.2436522001578725,2.2021989460672695
76,2014,South Africa,4.800000190734863,14040.8,17662.928095138428,91.4,0.17,1.3046707234633852,0.49888209588856247
77,2014,Spain,2.5,35968.6,5681.73995921666,99.0,0.64,1.573197220124604,0.9596959891639703
78,2014,Sri Lanka,8.100000381469727,11428.1,1318.035653537877,89.4,0.12,10.69392556812147,0.6456569343065692
79,2014,Sweden,2.5,49259.0,3132.5083415556346,99.0,0.54,0.9669694103581079,1.4273715691667188
80,2014,Switzerland,2.5,67682.7,1854.6211840283265,99.0,0.54,1.8868869533681623,2.577760063110474
81,2014,Thailand,7.699999809265137,15854.1,3274.4606447528445,99.0,0.13,18.604548779615385,1.2612583668005355
82,2014,Togo,20.399999618530277,1863.3,5351.641363816768,62.4,0.09,7.989131965171742,0.040366492146596857
83,2014,Trinidad and Tobago,6.5,29864.0,396.37769509306435,97.8,0.3,1.6788797485497349,85.82222222222224
84,2014,Tunisia,2.700000047683716,11123.2,8822.948524363894,94.2,0.21,4.561973281678575,0.28576990062493596
85,2014,Ukraine,2.5,12385.8,9201.859959001169,93.6,0.13,5.9184423175874405,0.6203391872033919
86,2014,Uruguay,2.5,22419.0,42568.327207163544,99.0,0.36,4.445014305505848,0.04617584679898585
87,2014,Uzbekistan,2.5,6075.2,8394.685219681307,97.4,0.11,11.598153892308106,0.410903609740819
