,Year,Country,y_ratio,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri
0,2017,Afghanistan,1.3741050119331741,2058.4,10444.646021000379,66.8,0.12,7.54966620663571,0.018095489316802955
1,2017,Albania,1.7404500261643119,12771.0,4071.4708465419326,94.1,0.14,15.73344003073329,0.4515103284477906
2,2017,Algeria,1.8994946659180236,11737.4,92.72955808542794,93.8,0.22,2.6627058243440267,40.36894215737363
3,2017,Armenia,1.6384,12115.1,5691.749052309011,99.0,0.13,10.76854742394107,0.3303502177674363
4,2017,Australia,1.7812663526949242,48398.5,151247.8126568562,99.0,1.11,1.295090182398589,0.11154107848331392
5,2017,Austria,1.895629820051414,54173.0,3009.8066849268844,99.0,0.61,1.8982977361879987,2.6218065109130495
6,2017,Azerbaijan,1.684747583243824,14121.4,4852.56136014324,93.9,0.15,17.804040012529814,0.7688121402407117
7,2017,Bangladesh,1.4242424242424243,4894.6,127.31280971518103,97.4,0.12,15.463252300347714,3.981505164781112
8,2017,Barbados,1.5256813417190775,15800.4,46361.47979415084,98.5,0.25,1.4083129242669328,0.0881688018085908
9,2017,Belarus,1.7241014799154335,18356.1,10096.396565037074,96.5,0.14,5.545609298733693,0.6300589121223141
10,2017,Belgium,1.9362795477903392,50442.3,4404.228743321221,99.0,0.48,0.47256718009287774,1.9772861028487807
11,2017,Belize,1.5365439093484419,7140.9,59290.79901536824,98.0,0.2,6.858625507284945,0.027648114901256734
12,2017,Bosnia and Herzegovina,1.6981327800829875,13753.8,25343.61877277688,96.1,0.14,4.592643249330008,0.25687544148810926
13,2017,Brazil,1.7232237539766702,14524.6,8.275842530809614,98.5,0.24,4.067539555062991,291.13837209302324
14,2017,Bulgaria,1.4764890282131662,21469.9,333516.65030611964,99.0,0.16,3.111024192771736,0.02008708258154177
15,2017,Burundi,1.0500905250452626,773.6,9.236160306492744,60.8,0.07,29.275940448932808,5.3
16,2017,Cambodia,1.4968803176403858,3928.4,36243.67739154459,69.7,0.08,21.72136479957135,0.02218909416793051
17,2017,Canada,1.8224882873503383,48317.2,411.901169353618,99.0,0.47,0.7613860665911505,37.631221170668326
18,2017,Chile,1.6098081023454158,24411.5,8530.930184864072,99.0,0.39,4.145679073303954,0.5333883353430222
19,2017,Colombia,1.6096756459593182,14171.3,10120.457550426863,96.9,0.23,7.516533890396379,0.17433887553283905
20,2017,Costa Rica,1.6019159127195317,20347.0,3594.982176605646,99.0,0.25,5.178693543678681,0.4670974992975555
21,2017,Cyprus,1.5648815653964985,38288.0,1029.2578103476776,99.0,0.44,0.8134374854304327,6.195849118761323
22,2017,Czechia,1.685890834191555,38824.9,3308.889588904535,99.0,0.2,1.3751767685690637,3.0563192274921898
23,2017,Denmark,1.7393753200204813,55356.7,29110.59601620787,99.0,0.52,1.0169955150457664,0.20820399113082041
24,2017,Djibouti,1.4830736163353035,4905.0,18027.751297532042,75.9,0.11,0.10666242982734879,0.023678025851938896
25,2017,Dominican Republic,1.5555555555555556,16735.4,2502.874743736654,96.5,0.23,3.992452852443011,0.9127427507315775
26,2017,Ecuador,1.4398200224971878,11617.9,1447.0947175621418,94.3,0.3,12.813466690846473,1.6169617126389462
27,2017,El Salvador,1.5065082059988681,8454.1,64706.22799432196,97.2,0.21,8.002286743338107,0.01455420226849693
28,2017,Estonia,1.6100564391995895,33821.9,42368.09614147154,99.0,0.19,1.752932607441778,0.3361001788908766
29,2017,Finland,1.7112820512820512,47570.1,47711.404710115734,99.0,0.52,1.6853698135418913,0.1698083286398867
30,2017,France,1.8348144276006273,44577.1,151.4438552288042,99.0,0.51,1.0639886992656917,34.317311608961305
31,2017,Georgia,1.4686015831134565,13589.7,5662.6511734534915,97.0,0.13,18.35799081153774,0.44845814977973564
32,2017,Germany,1.8182751540041069,53071.5,3471.8184990932805,99.0,0.46,0.6435679235438456,2.7385069340014616
33,2017,Ghana,1.6844469399213924,5115.9,818.9148732357686,82.4,0.12,9.34684121649928,0.5761489433076149
34,2017,Greece,1.7422520661157024,28604.9,11938.143606161495,99.0,0.48,4.28933428790848,0.5932416967560524
35,2017,Guatemala,1.4952830188679245,8322.2,3578.8050093828087,92.9,0.19,12.565017820301035,0.28565100279823014
36,2017,Honduras,1.5005643340857788,5562.0,4089.504143380391,94.2,0.17,12.438540776683379,0.22969398340248962
37,2017,Hungary,1.697626418988648,29501.1,3586.910428577213,99.0,0.19,2.2887469061612844,1.4169627507163323
38,2017,Iceland,1.8805355303810505,55638.5,158584.90707097895,99.0,0.49,2.1731784267109253,0.06798038845936263
39,2017,Indonesia,1.6784511784511784,10935.6,2354.0438407451784,90.1,0.11,14.284548869375794,0.9232359550561798
40,2017,Ireland,2.0173592845870596,77749.2,9444.002994983884,97.4,0.49,2.321911959339244,0.8717531744263757
41,2017,Israel,2.005061867266592,39121.3,2270.7842260070784,99.0,0.41,0.4534654205172147,3.1449252136752137
42,2017,Italy,1.7987584066218314,41581.1,106.14154773099698,99.0,0.59,1.4359154912863723,54.79037267080746
43,2017,Jamaica,1.464152947424323,9600.1,43913.85652385883,90.7,0.2,6.898681478803416,0.060795676474692764
44,2017,Japan,1.4596340150699678,41444.2,34.82278434073975,99.0,0.42,1.733296247590875,267.5952702702703
45,2017,Jordan,1.5174515235457064,10003.6,1029.037875133867,99.0,0.2,0.7077982063880055,2.5383316782522343
46,2017,Kazakhstan,1.7855183763027975,24863.0,2457.961338989373,95.4,0.17,7.295344298215534,6.928645364536454
